Group,Model,SIS
Group4,FFNN,0.8627682768967851
Group4,FFNN,0.8128526602310137
Group4,FFNN,0.954170280977698
Group4,FFNN,0.9531449849080796
Group4,FFNN,0.9637113908506127
Group4,FFNN,0.8505784662728026
Group4,FFNN,0.9347304398612036
Group4,FFNN,0.7367364129900201
Group4,FFNN,0.7467309482907872
Group4,FFNN,0.9610127022716712
Group4,FFNN,0.8499239461833166
Group4,FFNN,0.8958872776242194
Group4,FFNN,0.9592792481586324
Group4,FFNN,0.9436232972988124
Group4,FFNN,0.7856924002802785
Group4,FFNN,0.8960697616168777
Group4,FFNN,0.890135407866033
Group4,FFNN,0.930192045101606
Group4,FFNN,0.9190863901372136
Group4,FFNN,0.9241889517342774
Group4,FFNN,0.8757227122854294
Group4,FFNN,0.6727545874223083
Group4,FFNN,0.8532140167826737
Group4,FFNN,0.9417857209537078
Group4,FFNN,0.8788332233207641
Group4,FFNN,0.8401427173163069
Group4,FFNN,0.939144710348464
Group4,FFNN,0.9412414396199322
Group4,FFNN,0.8619238118793625
Group4,FFNN,0.905009841087292
Group4,FFNN,0.9222145317255676
Group4,FFNN,0.9617998866307912
Group4,FFNN,0.9650376164676232
Group4,FFNN,0.9002398827507686
Group4,FFNN,0.8571832056309407
Group4,FFNN,0.8960002577758155
Group4,FFNN,0.8959951537713882
Group4,FFNN,0.8940140107692411
Group4,FFNN,0.8401161098071668
Group4,FFNN,0.9335991915671418
Group4,FFNN,0.8433132616720251
Group4,FFNN,0.7770519448335329
Group4,FFNN,0.9061740887829888
Group4,FFNN,0.7774762312117044
Group4,FFNN,0.9476744108842942
Group4,FFNN,0.9218041080195212
Group4,FFNN,0.9136474968141148
Group4,FFNN,0.8962040593955467
Group4,FFNN,0.871585645745681
Group4,FFNN,0.9005182637609115
Group4,FFNN,0.9540875335955205
Group4,FFNN,0.9141691204765549
Group4,FFNN,0.9122200823404608
Group4,FFNN,0.968126286256071
Group4,FFNN,0.8720888717846625
Group4,FFNN,0.6247294147313569
Group4,FFNN,0.9414976090177236
Group4,FFNN,0.9263442149369004
Group4,FFNN,0.8138262283495871
Group4,FFNN,0.7763613967782697
Group4,FFNN,0.902927640884622
Group4,FFNN,0.946695846267684
Group4,FFNN,0.9472116842216856
Group4,FFNN,0.9224025680514948
Group4,FFNN,0.8460061407965365
Group4,FFNN,0.8697654049426636
Group4,FFNN,0.8296173176040534
Group4,FFNN,0.8185630340186105
Group4,FFNN,0.9094451631993216
Group4,FFNN,0.774462692870902
Group4,FFNN,0.9328746273617834
Group4,FFNN,0.8909321697424366
Group4,FFNN,0.8702807850572383
Group4,FFNN,0.9319639138840558
Group4,FFNN,0.8496087505768698
Group4,FFNN,0.8747600545128574
Group4,FFNN,0.8935136963782992
Group4,FFNN,0.9525225222328716
Group4,FFNN,0.880814355741886
Group4,FFNN,0.9774833605009916
Group4,FFNN,0.7221255557313477
Group4,FFNN,0.9451796559644594
Group4,FFNN,0.951410773693154
Group4,FFNN,0.9004825798120005
Group4,FFNN,0.7948271220091365
Group4,FFNN,0.9144336125967412
Group4,FFNN,0.9449852500960684
Group4,FFNN,0.7547350612515283
Group4,FFNN,0.8356045347851458
Group4,FFNN,0.8845912328779304
Group4,FFNN,0.955094570665122
Group4,FFNN,0.9330290473376188
Group4,FFNN,0.8246935579184209
Group4,FFNN,0.9439580603471828
Group4,FFNN,0.9202387259542504
Group4,FFNN,0.8299122705489277
Group4,FFNN,0.9139360772067884
Group4,FFNN,0.9017893092282786
Group4,FFNN,0.8970063967308269
Group4,FFNN,0.9324950030137238
Group4,FFNN,0.3446626084892263
Group4,FFNN,0.8715088209969802
Group4,FFNN,0.8783130501511575
Group4,FFNN,0.9381786267261462
Group4,FFNN,0.9621071541660292
Group4,FFNN,0.9173362267604318
Group4,FFNN,0.9627424157622982
Group4,FFNN,0.7886510245700319
Group4,FFNN,0.8111968864704849
Group4,FFNN,0.8060536903164579
Group4,FFNN,0.7366733082028161
Group4,FFNN,0.865254307211186
Group4,FFNN,0.9055926051592588
Group4,FFNN,0.9264210595550072
Group4,FFNN,0.8542214458765861
Group4,FFNN,0.8721758886757789
Group4,FFNN,0.897940157629925
Group4,FFNN,0.90500313813311
Group4,FFNN,0.8617519520908626
Group4,FFNN,0.915164248045004
Group4,FFNN,0.8102698555877306
Group4,FFNN,0.9277883429619076
Group4,FFNN,0.8749066115194608
Group4,FFNN,0.8783263614952443
Group4,FFNN,0.9411656083558804
Group4,FFNN,0.9448132116165456
Group4,FFNN,0.8442412067479566
Group4,FFNN,0.7859332477575349
Group4,FFNN,0.8253850466883031
Group4,FFNN,0.8488776224762158
Group4,FFNN,0.9412234022290152
Group4,FFNN,0.8349439803269509
Group4,FFNN,0.958035606274442
Group4,FFNN,0.934843032124166
Group4,FFNN,0.8764249519298903
Group4,FFNN,0.732603446087929
Group4,FFNN,0.9118089546212024
Group4,FFNN,0.9517942470562076
Group4,FFNN,0.8461445167334144
Group4,FFNN,0.8665782175156408
Group4,FFNN,0.9496238221879048
Group4,FFNN,0.9337557480577549
Group4,FFNN,0.8330598576430872
Group4,FFNN,0.8703735420086857
Group4,FFNN,0.9284682560116284
Group4,FFNN,0.9391266995858414
Group4,FFNN,0.9610057077835232
Group4,FFNN,0.845894180566303
Group4,FFNN,0.9453416310079888
Group4,FFNN,0.9490040347056224
Group4,FFNN,0.924193904767851
Group4,FFNN,0.9107136358991572
Group4,FFNN,0.9380417917514988
Group4,FFNN,0.9352844812920484
Group4,FFNN,0.9208034471910472
Group4,FFNN,0.9350476632683956
Group4,FFNN,0.9152913062933368
Group4,FFNN,0.9230498700512368
Group4,FFNN,0.9504311853789822
Group4,FFNN,0.7778163511751632
Group4,FFNN,0.8918408581095811
Group4,FFNN,0.9513382783420448
Group4,FFNN,0.8750592206967058
Group4,FFNN,0.8893665798384516
Group4,FFNN,0.8447468037196466
Group4,FFNN,0.6721096849710473
Group4,FFNN,0.8960022317799919
Group4,FFNN,0.902677042308
Group4,FFNN,0.9194187781434612
Group4,FFNN,0.8520296270561756
Group4,FFNN,0.8894582460590182
Group4,FFNN,0.9152057777225384
Group4,FFNN,0.8561289722311844
Group4,FFNN,0.8604837909887948
Group4,FFNN,0.9531710622497884
Group4,FFNN,0.906348240754602
Group4,FFNN,0.8791831599838816
Group4,FFNN,0.9418490526908332
Group4,FFNN,0.916566242914754
Group4,FFNN,0.9001089468280384
Group4,FFNN,0.9163948750680456
Group4,FFNN,0.8585430432433431
Group4,FFNN,0.9532099392439294
Group4,FFNN,0.8997548944579
Group4,FFNN,0.882877855019966
Group4,FFNN,0.9218000682996952
Group4,FFNN,0.7791681739723867
Group4,FFNN,0.8699934143023818
Group4,FFNN,0.8142870683960194
Group4,FFNN,0.9379641783208664
Group4,FFNN,0.947857948527822
Group4,FFNN,0.9134654628458948
Group4,FFNN,0.8900515590959578
Group4,FFNN,0.8600922193922154
Group4,FFNN,0.8829437943036746
Group4,FFNN,0.810558548427153
Group4,FFNN,0.91588211457497
Group4,FFNN,0.9156568336515842
Group4,FFNN,0.8500716663703837
Group4,FFNN,0.9057664251595466
Group4,FFNN,0.9240024307257084
Group4,FFNN,0.9391773585710408
Group4,FFNN,0.9202881753189344
Group4,FFNN,0.8609213591776074
Group4,FFNN,0.9146954077123092
Group4,FFNN,0.8652224640150183
Group4,FFNN,0.860655902221041
Group4,FFNN,0.9763341819152066
Group4,FFNN,0.8429725856743623
Group4,FFNN,0.9011640606195962
Group4,FFNN,0.9286113240382688
Group4,FFNN,0.92026648702011
Group4,FFNN,0.8929857326419202
Group4,FFNN,0.8060802182970429
Group4,FFNN,0.9138052379389306
Group4,FFNN,0.917744558907275
Group4,FFNN,0.9168150795187868
Group4,FFNN,0.9179469172415816
Group4,FFNN,0.9332747110507452
Group4,FFNN,0.7790121478828267
Group4,FFNN,0.9704328428785978
Group4,FFNN,0.9483231419294916
Group4,FFNN,0.780691228412875
Group4,FFNN,0.5390093014900966
Group4,FFNN,0.8463708925473429
Group4,FFNN,0.9307738713730156
Group4,FFNN,0.8483787504790247
Group4,FFNN,0.9093652269853704
Group4,FFNN,0.8813561647676144
Group4,FFNN,0.941975078458426
Group4,FFNN,0.8925450693110656
Group4,FFNN,0.8871103801697138
Group4,FFNN,0.9539108099050798
Group4,FFNN,0.9277506672530084
Group4,FFNN,0.8568229905892447
Group4,FFNN,0.835281712417423
Group4,FFNN,0.9368318105512944
Group4,FFNN,0.8434261569571478
Group4,FFNN,0.7167418845761726
Group4,FFNN,0.8532413859928752
Group4,FFNN,0.8868716684223021
Group4,FFNN,0.9500221545684754
Group4,FFNN,0.8841199844324115
Group4,FFNN,0.9171985234276848
Group4,FFNN,0.909548497828322
Group4,FFNN,0.948847542481264
Group4,FFNN,0.9749458045489164
Group4,FFNN,0.9261513449419788
Group4,FFNN,0.8927453649495325
Group4,FFNN,0.8776378321475269
Group4,FFNN,0.8744010256616096
Group4,FFNN,0.8930672375895545
Group4,FFNN,0.8343231615313962
Group4,FFNN,0.9428461925121904
Group4,FFNN,0.7819934646984495
Group4,FFNN,0.912283358847204
Group4,FFNN,0.8724952361067235
Group4,FFNN,0.924225652834453
Group4,FFNN,0.9347135833418376
Group4,FFNN,0.9549007719783122
Group4,FFNN,0.7974805804446763
Group4,FFNN,0.915829938072088
Group4,FFNN,0.8720786577310389
Group4,FFNN,0.8214439450749287
Group4,FFNN,0.7961340199901287
Group4,FFNN,0.7909846201612248
Group4,FFNN,0.8553833065735267
Group4,FFNN,0.88951759990919
Group4,FFNN,0.6761582258341555
Group4,FFNN,0.8782469147577344
Group4,FFNN,0.7178068923100152
Group4,FFNN,0.9319272414357138
Group4,FFNN,0.8823327350717695
Group4,FFNN,0.7217927908298095
Group4,FFNN,0.4329711745422563
Group4,FFNN,0.907408417641615
Group4,FFNN,0.9611346585982338
Group4,FFNN,0.8040201209931849
Group4,FFNN,0.9072111239229892
Group4,FFNN,0.9324936948725684
Group4,FFNN,0.8744414610623009
Group4,FFNN,0.9310495349712804
Group4,FFNN,0.8936022554015639
Group4,FFNN,0.9542289105571138
Group4,FFNN,0.8983306698273325
Group4,FFNN,0.9202431579566408
Group4,FFNN,0.9228616263686852
Group4,FFNN,0.885932715620631
Group4,FFNN,0.9067088958015228
Group4,FFNN,0.8565951154573549
Group4,FFNN,0.9707139258654468
Group4,FFNN,0.9415479965099888
Group4,FFNN,0.905554001080326
Group4,FFNN,0.9532304370393996
Group4,FFNN,0.9258926214684364
Group4,FFNN,0.8000159690066924
Group4,FFNN,0.8202255357703941
Group4,FFNN,0.8939341729803068
Group4,FFNN,0.751798001420963
Group4,FFNN,0.9436246069423196
Group4,FFNN,0.8178364708701051
Group4,FFNN,0.9177801721142352
Group4,FFNN,0.9157231640621668
Group4,FFNN,0.9534012126123422
Group4,FFNN,0.9387332735001704
Group4,FFNN,0.8233855046041854
Group4,FFNN,0.9335522004115318
Group4,FFNN,0.8969014824690934
Group4,FFNN,0.8938638329049667
Group4,FFNN,0.9139124400558074
Group4,FFNN,0.7282006141245574
Group4,FFNN,0.7956112808382206
Group4,FFNN,0.86480822110602
Group4,FFNN,0.867226273027373
Group4,FFNN,0.9471020315140506
Group4,FFNN,0.9413294354001815
Group4,FFNN,0.9518695835652966
Group4,FFNN,0.8221375373229345
Group4,FFNN,0.5519921439319918
Group4,FFNN,0.8514425517194555
Group4,FFNN,0.890150353370618
Group4,FFNN,0.8593131979917443
Group4,FFNN,0.9498293173919188
Group4,FFNN,0.9499797665172524
Group4,FFNN,0.8079005156354633
Group4,FFNN,0.9143509757858976
Group4,FFNN,0.93391970274582
Group4,FFNN,0.3737247890082139
Group4,FFNN,0.9291892606522928
Group4,FFNN,0.9150757239084948
Group4,FFNN,0.9408761740000332
Group4,FFNN,0.91090061667585
Group4,FFNN,0.9765741046707485
Group4,FFNN,0.8229597923927678
Group4,FFNN,0.9269523361373888
Group4,FFNN,0.8738704864664171
Group4,FFNN,0.95434412551055
Group4,FFNN,0.9299569876250238
Group4,FFNN,0.9424854976790694
Group4,FFNN,0.9342388074445924
Group4,FFNN,0.9532671252304764
Group4,FFNN,0.6742001140257433
Group4,FFNN,0.8475206532216678
Group4,FFNN,0.7508606063087424
Group4,FFNN,0.720313612147664
Group4,FFNN,0.9602315205619418
Group4,FFNN,0.8885395186920614
Group4,FFNN,0.9201073272993427
Group4,FFNN,0.872031487413727
Group4,FFNN,0.9260801955870448
Group4,FFNN,0.9246807318696968
Group4,FFNN,0.9035498109000872
Group4,FFNN,0.7894036499167454
Group4,FFNN,0.9405173849095184
Group4,FFNN,0.876036988463331
Group4,FFNN,0.9041008437714524
Group4,FFNN,0.8346816477812969
Group4,FFNN,0.9328433450177804
Group4,FFNN,0.7665266137866664
Group4,FFNN,0.6433939365055625
Group4,FFNN,0.8404721719014415
Group4,FFNN,0.8338754618015729
Group4,FFNN,0.942974053357824
Group4,FFNN,0.774045381156066
Group4,FFNN,0.846619114878221
Group4,FFNN,0.9076567363347628
Group4,FFNN,0.7657913069311408
Group4,FFNN,0.932283392355064
Group4,FFNN,0.873349448202118
Group4,FFNN,0.9459706846179023
Group4,FFNN,0.8169176685460908
Group4,FFNN,0.857062392379685
Group4,FFNN,0.8749958100306904
Group4,FFNN,0.955878000097299
Group4,FFNN,0.8341743304394709
Group4,FFNN,0.9341874108716336
Group4,FFNN,0.8399878352280801
Group4,FFNN,0.7639386704748973
Group4,FFNN,0.9372249419549714
Group4,FFNN,0.8039752117601268
Group4,FFNN,0.8454692606320634
Group4,FFNN,0.8838515425068197
Group4,FFNN,0.9206740336459094
Group4,FFNN,0.8955372584592293
Group4,FFNN,0.880060763454692
Group4,FFNN,0.842560056678455
Group4,FFNN,0.9188086265514702
Group4,FFNN,0.887047334698262
Group4,FFNN,0.9531496077635432
Group4,FFNN,0.8380737532868678
Group4,FFNN,0.901935243266658
Group4,FFNN,0.876641912328751
Group4,FFNN,0.7653031065197669
Group4,FFNN,0.7919806846970167
Group4,FFNN,0.81577850751644
Group4,FFNN,0.8780228074331872
Group4,FFNN,0.9193723658195698
Group4,FFNN,0.9264682106595172
Group4,FFNN,0.9239458954188976
Group4,FFNN,0.9089740002285924
Group4,FFNN,0.8542831769723959
Group4,FFNN,0.935114992176068
Group4,FFNN,0.8065210308571408
Group4,FFNN,0.8513578578830174
Group4,FFNN,0.9035924760760004
Group4,FFNN,0.8452353116705248
Group4,FFNN,0.895012131007223
Group4,FFNN,0.9555453794127344
Group4,FFNN,0.9188468135397868
Group4,FFNN,0.8241368125679588
Group4,FFNN,0.851518365356594
Group4,FFNN,0.8978858765463815
Group4,FFNN,0.9054167968143986
Group4,FFNN,0.893711616133414
Group4,FFNN,0.9447518211893466
Group4,FFNN,0.9242190356192934
Group4,FFNN,0.943331460947777
Group4,FFNN,0.9738221942197232
Group4,FFNN,0.877454743729692
Group4,FFNN,0.8874987125483509
Group4,FFNN,0.9198990281034128
Group4,FFNN,0.7680531749587028
Group4,FFNN,0.8699771425354118
Group4,FFNN,0.9753728075013548
Group4,FFNN,0.923291764480687
Group4,FFNN,0.9228129421242768
Group4,FFNN,0.9645647757103258
Group4,FFNN,0.91008254683415
Group4,FFNN,0.9069144431724546
Group4,FFNN,0.8690300459122702
Group4,FFNN,0.8311397328902496
Group4,FFNN,0.9490277625443476
Group4,FFNN,0.8851945361980988
Group4,FFNN,0.9538584460276772
Group4,FFNN,0.8998938072502097
Group4,FFNN,0.9119178721369592
Group4,FFNN,0.9092472587215626
Group4,FFNN,0.8234838111650279
Group4,FFNN,0.7909956977815775
Group4,FFNN,0.8933936505010767
Group4,FFNN,0.9024815367440052
Group4,FFNN,0.913964792315108
Group4,FFNN,0.8595819149376704
Group4,FFNN,0.8301573407673122
Group4,FFNN,0.8784999166424099
Group4,FFNN,0.8730251496081073
Group4,FFNN,0.7515713949118594
Group4,FFNN,0.8093594176237214
Group4,FFNN,0.8179429940548616
Group4,FFNN,0.837655137308186
Group4,FFNN,0.9074746632576502
Group4,FFNN,0.945977236771642
Group4,FFNN,0.917191420880199
Group4,FFNN,0.9117464723237306
Group4,FFNN,0.8644701274139667
Group4,FFNN,0.8967773124033428
Group4,FFNN,0.945588785082983
Group4,FFNN,0.8552315315313699
Group4,FFNN,0.9073955219023072
Group4,FFNN,0.9465840931926884
Group4,FFNN,0.907017515297355
Group4,FFNN,0.9094474773443396
Group4,FFNN,0.9176915226481676
Group4,FFNN,0.8907516718265156
Group4,FFNN,0.9471405780603636
Group4,FFNN,0.9245358053762068
Group4,FFNN,0.2987629252445232
Group4,FFNN,0.825348855254206
Group4,FFNN,0.8889106638573602
Group4,FFNN,0.8104160123872635
Group4,FFNN,0.9332361800785124
Group4,FFNN,0.8896181873429468
Group4,FFNN,0.7611030547961781
Group4,FFNN,0.8242888347288821
Group4,FFNN,0.9069109552451556
Group4,FFNN,0.9466365119265816
Group4,FFNN,0.9365535731459456
Group4,FFNN,0.6451015146366186
Group4,FFNN,0.9076048447579804
Group4,FFNN,0.8669729253948631
Group4,FFNN,0.8915707220262231
Group4,FFNN,0.9601938556779256
Group4,FFNN,0.8638439601822213
Group4,FFNN,0.8464580557139813
Group4,FFNN,0.875122699295367
Group4,FFNN,0.934036704437026
Group4,FFNN,0.8769535737650854
Group4,FFNN,0.9054935330642075
Group4,FFNN,0.9422048129446624
Group4,FFNN,0.9595013336881968
Group4,FFNN,0.8182459558686099
Group4,FFNN,0.8946698155591429
Group4,FFNN,0.725510239505914
Group4,FFNN,0.8655994525913275
Group4,FFNN,0.8715973274729525
Group4,FFNN,0.7164560450259257
Group4,FFNN,0.8577133620229319
Group4,FFNN,0.8019187235386276
Group4,FFNN,0.8680356222494884
Group4,FFNN,0.9220535497374428
Group4,FFNN,0.930358725181855
Group4,FFNN,0.9184849953279702
Group4,FFNN,0.9472135042362424
Group4,FFNN,0.8693301715717722
Group4,FFNN,0.8914133998140269
Group4,FFNN,0.8543075747050529
Group4,FFNN,0.8965881791022481
Group4,FFNN,0.727772693090403
Group4,FFNN,0.8405875317477273
Group4,FFNN,0.5862732684459668
Group4,FFNN,0.7294822529329333
Group4,FFNN,0.869414617177395
Group4,FFNN,0.9730790436401324
Group4,FFNN,0.8485399130713513
Group4,FFNN,0.928295631452178
Group4,FFNN,0.9770162758590096
Group4,FFNN,0.8958046996211536
Group4,FFNN,0.9048176461705604
Group4,FFNN,0.9006725838096116
Group4,FFNN,0.944868155219672
Group4,FFNN,0.9247339560392822
Group4,FFNN,0.9361427741116068
Group4,FFNN,0.6673946710658579
Group4,FFNN,0.8704603471286136
Group4,FFNN,0.8618493892678322
Group4,FFNN,0.8555805878791244
Group4,FFNN,0.9123803001578056
Group4,FFNN,0.9005772136590756
Group4,FFNN,0.815583719275545
Group4,FFNN,0.7297586557550788
Group4,FFNN,0.8914247076389253
Group4,FFNN,0.8986770402824247
Group4,FFNN,0.9272995707863336
Group4,FFNN,0.9487335572306294
Group4,FFNN,0.9574633157378604
Group4,FFNN,0.8149403760841437
Group4,FFNN,0.8544559406315674
Group4,FFNN,0.8716231108991158
Group4,FFNN,0.8837351498011681
Group4,FFNN,0.8676374024086648
Group4,FFNN,0.886580617141823
Group4,FFNN,0.5391391393370557
Group4,FFNN,0.8827211037281811
Group4,FFNN,0.9169026447673206
Group4,FFNN,0.9287659856747568
Group4,FFNN,0.9086149047849008
Group4,FFNN,0.8781915135970132
Group4,FFNN,0.8649476294421832
Group4,FFNN,0.96486296357826
Group4,FFNN,0.943532393700924
Group4,FFNN,0.921240297708005
Group4,FFNN,0.904503601530656
Group4,FFNN,0.8161565632083775
Group4,FFNN,0.9327984986552432
Group4,FFNN,0.923939379098981
Group4,FFNN,0.8662016890392675
Group4,FFNN,0.919561783094648
Group4,FFNN,0.8985295643044645
Group4,FFNN,0.935546838095142
Group4,FFNN,0.9583569466531328
Group4,FFNN,0.906214701589814
Group4,FFNN,0.9197228919131396
Group4,FFNN,0.9117012479951472
Group4,FFNN,0.9493990812457213
Group4,FFNN,0.889710083034797
Group4,FFNN,0.951010341195484
Group4,FFNN,0.9399796724984704
Group4,FFNN,0.933649438457662
Group4,FFNN,0.8956948866814958
Group4,FFNN,0.5389011843791579
Group4,FFNN,0.9450304679939197
Group4,FFNN,0.9203367694116724
Group4,FFNN,0.8079906863545879
Group4,FFNN,0.9388996362773266
Group4,FFNN,0.8806512414051009
Group4,FFNN,0.8710996554940009
Group4,FFNN,0.9195703794215072
Group4,FFNN,0.8460844489754067
Group4,FFNN,0.926189028215366
Group4,FFNN,0.8647020714098087
Group4,FFNN,0.9260486425380752
Group4,FFNN,0.9283058127158924
Group4,FFNN,0.8370050580064183
Group4,FFNN,0.965041166867368
Group4,FFNN,0.8879663437693379
Group4,FFNN,0.6637304891338093
Group4,FFNN,0.8326820978505111
Group4,FFNN,0.9514160517775478
Group4,FFNN,0.8498434744488789
Group4,FFNN,0.9213020746793522
Group4,FFNN,0.9353609783727788
Group4,FFNN,0.7443831870566144
Group4,FFNN,0.8244634029552742
Group4,FFNN,0.79980645873123
Group4,FFNN,0.8650952225843965
Group4,FFNN,0.8650799751224636
Group4,FFNN,0.912328365254204
Group4,FFNN,0.936101254884778
Group4,FFNN,0.9408160051905318
Group4,FFNN,0.7746355162721107
Group4,FFNN,0.929496894173755
Group4,FFNN,0.9417485511118018
Group4,FFNN,0.844572595924386
Group4,FFNN,0.8990152454733966
Group4,FFNN,0.9388493329273214
Group4,FFNN,0.9103868135477632
Group4,FFNN,0.7691279971213446
Group4,FFNN,0.8601875306102922
Group4,FFNN,0.8629242759932629
Group4,FFNN,0.8758657894134085
Group4,FFNN,0.8954500764005773
Group4,FFNN,0.8995348526175
Group4,FFNN,0.9421574886988492
Group4,FFNN,0.9040128543451807
Group4,FFNN,0.7195410604328183
Group4,FFNN,0.9374921183763114
Group4,FFNN,0.9083563421325408
Group4,FFNN,0.9394462154388212
Group4,FFNN,0.9028822366723208
Group4,FFNN,0.8967755411863465
Group4,FFNN,0.8747559085513351
Group4,FFNN,0.9637661510206122
Group4,FFNN,0.9275919377244368
Group4,FFNN,0.8347135521160263
Group4,FFNN,0.9480790422976292
Group4,FFNN,0.9142998996307488
Group4,FFNN,0.9483542098778788
Group4,FFNN,0.9388333741998278
Group4,FFNN,0.9019373320979278
Group4,FFNN,0.8931331334610422
Group4,FFNN,0.8913146458411214
Group4,FFNN,0.8947585512901322
Group4,FFNN,0.8075171289853412
Group4,FFNN,0.8192657444046179
Group4,FFNN,0.90293951827012
Group4,FFNN,0.8510917272265918
Group4,FFNN,0.7330861890717675
Group4,FFNN,0.9125590209626386
Group4,FFNN,0.9644282554335202
Group4,FFNN,0.8641499621443276
Group4,FFNN,0.9311929589387224
Group4,FFNN,0.5093149627412896
Group4,FFNN,0.805581777551032
Group4,FFNN,0.8489284649754429
Group4,FFNN,0.8951007843489655
Group4,FFNN,0.7823014866287721
Group4,FFNN,0.928550729758756
Group4,FFNN,0.9168889128159936
Group4,FFNN,0.8743430052446084
Group4,FFNN,0.946329264523324
Group4,FFNN,0.8341881736587244
Group4,FFNN,0.7028820140503318
Group4,FFNN,0.8627328828463964
Group4,FFNN,0.5925276236966083
Group4,FFNN,0.8680740001565413
Group4,FFNN,0.9052565910770728
Group4,FFNN,0.9187556642579016
Group4,FFNN,0.8422043249419526
Group4,FFNN,0.8418930424897465
Group4,FFNN,0.8057229804564953
Group4,FFNN,0.9082902766047568
Group4,FFNN,0.9338416903344904
Group4,FFNN,0.9202481438243096
Group4,FFNN,0.9017185303424128
Group4,FFNN,0.9401487784870446
Group4,FFNN,0.8670343877023015
Group4,FFNN,0.8606345385517726
Group4,FFNN,0.9281337771086128
Group4,FFNN,0.9422700853467848
Group4,FFNN,0.8642471519725844
Group4,FFNN,0.9371725696522432
Group4,FFNN,0.9214033681867916
Group4,FFNN,0.8519911234491767
Group4,FFNN,0.913607853628484
Group4,FFNN,0.9400938140095046
Group4,FFNN,0.8208788107142231
Group4,FFNN,0.8925310577186087
Group4,FFNN,0.7312294380646435
Group4,FFNN,0.9510848048357587
Group4,FFNN,0.9123526288015644
Group4,FFNN,0.9071237097548772
Group4,FFNN,0.8496951018923377
Group4,FFNN,0.8909117761454943
Group4,FFNN,0.737091878450245
Group4,FFNN,0.934920514628902
Group4,FFNN,0.9595402982223312
Group4,FFNN,0.8935891681174908
Group4,FFNN,0.9266081403237878
Group4,FFNN,0.7854820537228187
Group4,FFNN,0.9005700808254419
Group4,FFNN,0.8644891228846299
Group4,FFNN,0.9304108571191289
Group4,FFNN,0.955504244847882
Group4,FFNN,0.8944591999319013
Group4,FFNN,0.9095967187633998
Group4,FFNN,0.7492427134145806
Group4,FFNN,0.9019338810335248
